index,dist,dn1,dn2,dnm,dt,head,id,speed,t1,t2,tm,u,v,x1,x2,xm,y1,y2,ym,z1,z2,zm,depth,i,us,vs,nsmooth,dt_smooth
34,20.0,736777.6381944445,736777.6381944445,736777.6381944445,25.0,2.214297435588181,76b7,0.8,1521929944.0,1521929969.0,1521929956.5,-0.48,0.64,647306.1,647294.1,647300.1,4185848.1,4185864.1,4185856.1,0.5,5.0,2.75,1.8044,7429.0,-0.48856447688564475,0.6125304136253041,8.0,70.0
35,15.116216457830975,736777.6381944445,736777.6381944445,736777.6381944445,10.0,2.5444159954971157,76b7,1.5116216457830975,1521929969.0,1521929979.0,1521929974.0,-1.25,0.85,647294.1,647281.6,647287.85,4185864.1,4185872.6,4185868.35,5.0,1.0,3.0,1.5057,11648.0,-0.4882575757575758,0.5948863636363636,8.0,85.0
36,1.8027756377319946,736777.6381944445,736777.6381944445,736777.6381944445,10.0,0.5880026035475676,76b7,0.18027756377319945,1521929979.0,1521929989.0,1521929984.0,0.15,0.1,647281.6,647283.1,647282.35,4185872.6,4185873.6,4185873.1,1.0,2.5,1.75,1.3746,30639.0,-0.4952074391988556,0.5851931330472104,7.0,80.0
37,8.06225774829855,736777.6381944445,736777.6381944445,736777.6381944445,10.0,2.0899424410414196,76b7,0.8062257748298549,1521929989.0,1521929999.0,1521929994.0,-0.4,0.7,647283.1,647279.1,647281.1,4185873.6,4185880.6,4185877.1,2.5,5.0,3.75,1.2741,11604.0,-0.491844416562108,0.5701380175658721,6.0,75.0
38,15.20690632574555,736777.6381944445,736777.6388888889,736777.6385416667,20.0,2.332942867381882,76b7,0.7603453162872775,1521929999.0,1521930019.0,1521930009.0,-0.525,0.55,647279.1,647268.6,647273.85,4185880.6,4185891.6,4185886.1,5.0,1.5,3.25,0.9845,11661.0,-0.44729729729729734,0.5277027027027028,5.0,50.0
0,3.905124837953327,736771.8888888889,736771.8888888889,736771.8888888889,5.0,-2.44685437739309,7b4d,0.7810249675906654,1521433234.0,1521433239.0,1521433236.5,-0.6,-0.5,647345.1,647342.1,647343.6,4185718.6,4185716.1,4185717.35,4.0,2.5,3.25,1.7038,110107.0,-0.12830188679245283,0.1311320754716981,5.0,55.0
1,6.800735254367722,736771.8888888889,736771.8895833333,736771.8892361111,35.0,2.1995926132103296,7b4d,0.19430672155336348,1521433239.0,1521433274.0,1521433256.5,-0.11428571428571428,0.15714285714285714,647342.1,647338.1,647340.1,4185716.1,4185721.6,4185718.85,2.5,5.0,3.75,1.5514,110153.0,-0.1295667708798571,0.11614560071460474,6.0,106.0
2,1.8027756377319946,736771.8895833333,736771.8895833333,736771.8895833333,10.0,2.5535900500422257,7b4d,0.18027756377319945,1521433274.0,1521433284.0,1521433279.0,-0.15,0.1,647338.1,647336.6,647337.35,4185721.6,4185722.6,4185722.1,5.0,1.0,3.0,1.5514,110153.0,-0.13414527784699726,0.10795539496635932,7.0,111.0
3,3.3541019662496847,736771.8895833333,736771.8895833333,736771.8895833333,5.0,1.1071487177940904,7b4d,0.6708203932499369,1521433284.0,1521433289.0,1521433286.5,0.3,0.6,647336.6,647338.1,647337.35,4185722.6,4185725.6,4185724.1,1.0,5.0,3.0,1.6459,112558.0,-0.13165854268216473,0.10819897512810898,8.0,116.0
4,8.73212459828649,736771.8895833333,736771.8902777778,736771.8899305556,51.0,2.729182211992406,7b4d,0.17121812937816647,1521433289.0,1521433340.0,1521433314.5,-0.1568627450980392,0.06862745098039216,647338.1,647330.1,647334.1,4185725.6,4185729.1,4185727.35,5.0,3.0,4.0,1.9111,112148.0,-0.12628768368429025,0.10930162096652023,8.0,116.0
5,1.5811388300841898,736771.8902777778,736771.8902777778,736771.8902777778,5.0,-2.819842099193151,7b4d,0.31622776601683794,1521433340.0,1521433345.0,1521433342.5,-0.3,-0.1,647330.1,647328.6,647329.35,4185729.1,4185728.6,4185728.85,3.0,0.0,1.5,1.9111,112148.0,-0.1272394998396922,0.08710484129528695,8.0,96.0
