Fish,ID,Node_count,X,Y,Z,Sec,Error,dt,uSecs
5,7245,3,647234.6,4185805.6,3.5,1521791746,0.000107,3/23/2018 0:55,79065
5,7245,4,647235.6,4185805.6,3.5,1521791751,0.000139,3/23/2018 0:55,135516
5,7245,4,647236.1,4185805.1,3.5,1521791756,6.80E-05,3/23/2018 0:55,192542
5,7245,3,647241.1,4185800.1,5,1521791816,8.60E-05,3/23/2018 0:56,875047
5,7245,3,647251.6,4185798.1,5,1521791902,0.000165,3/23/2018 0:58,812428
5,7245,3,647253.1,4185800.1,1,1521791912,2.70E-05,3/23/2018 0:58,924255
5,7245,3,647249.1,4185797.6,3.5,1521792084,4.20E-05,3/23/2018 1:01,756321
5,7245,3,647214.1,4185825.1,4.5,1521792120,3.70E-05,3/23/2018 1:02,139159
5,7245,3,647184.1,4185837.1,3,1521792150,3.00E-06,3/23/2018 1:02,496688
5,7245,3,647201.6,4185829.6,2,1521792170,0.000103,3/23/2018 1:02,661847
5,7245,3,647136.6,4185854.6,2,1521792185,3.00E-06,3/23/2018 1:03,843704
5,7245,3,647209.6,4185824.1,3,1521792271,2.50E-05,3/23/2018 1:04,736574
5,7245,3,647211.6,4185818.6,5,1521792281,3.60E-05,3/23/2018 1:04,842478
5,7245,4,647223.1,4185812.6,5,1521792337,0.000677,3/23/2018 1:05,439190
5,7245,3,647234.6,4185804.1,5,1521792413,6.70E-05,3/23/2018 1:06,223006
5,7245,3,647247.1,4185801.6,5,1521792494,0.000188,3/23/2018 1:08,66225
5,7245,3,647250.6,4185805.1,4,1521792686,0.000102,3/23/2018 1:11,75836
5,7245,4,647251.1,4185800.1,1,1521792716,0.000156,3/23/2018 1:11,403277
5,7245,4,647262.6,4185794.1,5,1521792787,0.000447,3/23/2018 1:13,169368
5,7245,3,647262.6,4185790.6,1,1521792792,6.60E-05,3/23/2018 1:13,221258
5,7245,4,647266.6,4185792.1,5,1521792822,0.00045,3/23/2018 1:13,534880
5,7245,4,647267.1,4185793.1,0,1521792832,0.000331,3/23/2018 1:13,643149
5,7245,3,647285.6,4185831.1,4,1521793004,4.20E-05,3/23/2018 1:16,479417
5,7245,3,647230.1,4185812.6,0.5,1521793029,1.00E-06,3/23/2018 1:17,755475
5,7245,3,647228.1,4185812.1,5,1521793034,3.10E-05,3/23/2018 1:17,809228
5,7245,3,647232.1,4185805.6,0,1521793039,4.00E-06,3/23/2018 1:17,828053
5,7245,3,647225.1,4185809.6,1,1521793060,1.80E-05,3/23/2018 1:17,62363
5,7245,3,647232.1,4185811.1,5,1521793110,0.000138,3/23/2018 1:18,615173
5,7245,3,647266.6,4185844.6,3.5,1521793176,4.20E-05,3/23/2018 1:19,291016
5,7245,3,647162.1,4185752.1,4,1521793181,1.00E-06,3/23/2018 1:19,346583
5,7245,3,647251.6,4185855.1,4.5,1521793383,5.30E-05,3/23/2018 1:23,486678
5,7245,3,647208.6,4185816.1,1.5,1521793418,1.10E-05,3/23/2018 1:23,858736
5,7245,3,647206.1,4185816.1,5,1521793428,7.20E-05,3/23/2018 1:23,950726
5,7245,3,647199.1,4185818.6,0,1521793459,7.00E-06,3/23/2018 1:24,237182
5,7245,3,647200.1,4185819.1,1.5,1521793469,9.50E-05,3/23/2018 1:24,343437
5,7245,3,647170.1,4185834.1,2,1521793474,0.00013,3/23/2018 1:24,396916
5,7245,3,647182.1,4185828.6,1.5,1521793555,3.30E-05,3/23/2018 1:25,258149
5,7245,4,647183.1,4185829.1,3.5,1521793565,1.30E-05,3/23/2018 1:26,370874
5,7245,3,647191.1,4185824.1,1.5,1521793605,9.00E-05,3/23/2018 1:26,798678
5,7245,3,647203.1,4185816.6,2.5,1521793732,2.30E-05,3/23/2018 1:28,142711
5,7245,3,647203.6,4185816.1,1,1521793747,1.40E-05,3/23/2018 1:29,301530
5,7245,3,647210.1,4185815.1,1,1521793823,5.80E-05,3/23/2018 1:30,162768
5,7245,3,647215.1,4185820.1,5,1521793964,1.60E-05,3/23/2018 1:32,694567
5,7245,3,647211.1,4185820.6,1.5,1521793995,3.90E-05,3/23/2018 1:33,12008
5,7245,3,647209.1,4185820.6,5,1521794000,1.80E-05,3/23/2018 1:33,93631
5,7245,3,647209.1,4185821.6,3,1521794005,3.60E-05,3/23/2018 1:33,121527
5,7245,3,647211.6,4185825.1,2,1521794035,6.80E-05,3/23/2018 1:33,478016
5,7245,3,647216.1,4185819.1,1.5,1521794075,4.20E-05,3/23/2018 1:34,911607
5,7245,3,647239.6,4185806.1,5,1521794242,2.70E-05,3/23/2018 1:37,762233
5,7245,3,647193.1,4186011.1,1,1521794252,1.20E-05,3/23/2018 1:37,870114
5,7245,4,647236.1,4185809.6,5,1521794384,0.000227,3/23/2018 1:39,296173
5,7245,3,647240.6,4185806.1,4,1521794424,6.10E-05,3/23/2018 1:40,725999
5,7245,3,647247.6,4185806.1,5,1521794596,0.000101,3/23/2018 1:43,570562
5,7245,3,647255.1,4185801.6,0,1521794682,0.000152,3/23/2018 1:44,508664
5,7245,5,647262.1,4185794.1,2,1521794738,0.000391,3/23/2018 1:45,104826
5,7245,5,647261.6,4185793.6,0.5,1521794743,0.000434,3/23/2018 1:45,156361
5,7245,3,647212.1,4185702.6,0,1521794753,7.40E-05,3/23/2018 1:45,271184
5,7245,3,647269.1,4185780.6,5,1521794818,9.00E-06,3/23/2018 1:46,970969
5,7245,3,647269.6,4185785.6,2,1521794829,1.40E-05,3/23/2018 1:47,76640
5,7245,3,647261.6,4185781.1,3,1521794844,5.70E-05,3/23/2018 1:47,242302
5,7245,3,647253.1,4185794.1,4.5,1521794909,2.40E-05,3/23/2018 1:48,939582
5,7245,3,647242.6,4185797.1,0,1521794945,2.10E-05,3/23/2018 1:49,283528
5,7245,3,647244.1,4185801.1,1,1521794955,7.60E-05,3/23/2018 1:49,379566
5,7245,3,647240.1,4185802.6,4,1521794970,9.00E-06,3/23/2018 1:49,535982
5,7245,3,647242.1,4185797.6,1,1521795051,3.80E-05,3/23/2018 1:50,352862
5,7245,3,647228.1,4185803.1,5,1521795101,2.00E-05,3/23/2018 1:51,897026
5,7245,3,647230.1,4185805.6,5,1521795106,4.00E-05,3/23/2018 1:51,925556
5,7245,3,647244.6,4185802.1,5,1521795202,5.80E-05,3/23/2018 1:53,949554
5,7245,3,647285.6,4185761.6,5,1521795228,1.00E-06,3/23/2018 1:53,203691
5,7245,3,647257.1,4185793.6,4,1521795268,0.000118,3/23/2018 1:54,627610
5,7245,3,647258.6,4185792.6,1.5,1521795278,7.40E-05,3/23/2018 1:54,738740
5,7245,3,647264.1,4185787.6,4.5,1521795304,2.30E-05,3/23/2018 1:55,13237
5,7245,3,647263.1,4185792.6,4.5,1521795309,2.80E-05,3/23/2018 1:55,97070
5,7245,3,647270.6,4185795.1,5,1521795349,6.90E-05,3/23/2018 1:55,511302
5,7245,3,647265.1,4185792.1,2.5,1521795354,3.60E-05,3/23/2018 1:55,566520
5,7245,3,647268.1,4185777.6,0,1521795364,1.60E-05,3/23/2018 1:56,678711
5,7245,3,647269.6,4185789.6,2,1521795389,9.00E-06,3/23/2018 1:56,945621
5,7245,4,647263.1,4185789.1,5,1521795410,0.000268,3/23/2018 1:56,161466
5,7245,6,647263.6,4185789.1,0,1521795415,0.000627,3/23/2018 1:56,214130
5,7245,3,647261.1,4185787.6,3.5,1521795430,0.000268,3/23/2018 1:57,371175
5,7245,3,647202.6,4185837.6,3,1521795475,4.00E-05,3/23/2018 1:57,837509
5,7245,3,647234.1,4185719.6,5,1521795501,1.80E-05,3/23/2018 1:58,95321
5,7245,4,647264.6,4185787.1,3.5,1521795506,0.000187,3/23/2018 1:58,145539
5,7245,4,647264.6,4185789.1,0.5,1521795516,0.000278,3/23/2018 1:58,248703
5,7245,3,647254.1,4185789.1,0,1521795531,3.00E-05,3/23/2018 1:58,400995
5,7245,3,647249.1,4185797.1,5,1521795576,1.40E-05,3/23/2018 1:59,866240
5,7245,3,647257.1,4185836.1,0.5,1521795627,4.80E-05,3/23/2018 2:00,372286
5,7245,3,647258.6,4185790.1,5,1521795632,5.40E-05,3/23/2018 2:00,422852
5,7245,3,647205.6,4185834.1,2.5,1521795657,2.90E-05,3/23/2018 2:00,667143
5,7245,3,647261.6,4185786.1,5,1521795662,6.10E-05,3/23/2018 2:01,717968
5,7245,4,647260.6,4185786.1,5,1521795667,0.000262,3/23/2018 2:01,773473
5,7245,5,647260.6,4185786.1,0,1521795672,0.000443,3/23/2018 2:01,824821
5,7245,3,647250.6,4185790.6,5,1521795723,7.20E-05,3/23/2018 2:02,348651
5,7245,5,647250.1,4185791.1,0,1521795728,0.000535,3/23/2018 2:02,394439
5,7245,3,647248.6,4185791.1,5,1521795733,9.40E-05,3/23/2018 2:02,445255
5,7245,4,647246.6,4185792.6,5,1521795743,0.000336,3/23/2018 2:02,550163
5,7245,3,647242.6,4185791.6,2.5,1521795748,1.70E-05,3/23/2018 2:02,594864
5,7245,3,647199.6,4185757.6,5,1521795753,2.60E-05,3/23/2018 2:02,631307
5,7245,3,647249.1,4185791.1,0,1521795768,4.30E-05,3/23/2018 2:02,804577
5,7245,4,647250.1,4185789.6,3.5,1521795778,0.000301,3/23/2018 2:02,905060
5,7245,4,647251.1,4185790.1,0,1521795783,0.000198,3/23/2018 2:03,942925
5,7245,3,647249.1,4185788.1,2,1521795789,3.00E-06,3/23/2018 2:03,15070
5,7245,3,647247.6,4185793.6,5,1521795809,0.000146,3/23/2018 2:03,224790
5,7245,3,647245.6,4185795.6,5,1521795824,3.50E-05,3/23/2018 2:03,346161
5,7245,4,647236.1,4185802.1,1,1521795884,0.000132,3/23/2018 2:04,979901
5,7245,3,647220.6,4185812.1,5,1521795970,8.00E-06,3/23/2018 2:06,851229
5,7245,3,647236.6,4185822.1,3,1521795991,1.20E-05,3/23/2018 2:06,88107
5,7245,3,647229.6,4185798.1,1,1521796082,2.00E-06,3/23/2018 2:08,9992
5,7245,3,647266.1,4185833.1,5,1521796218,3.20E-05,3/23/2018 2:10,447240
5,7245,3,647233.6,4185803.1,4,1521796238,1.40E-05,3/23/2018 2:10,660194
5,7245,3,647273.1,4185861.1,5,1521796258,5.00E-05,3/23/2018 2:10,878859
5,7245,3,647234.6,4185806.1,1.5,1521796268,7.00E-06,3/23/2018 2:11,985534
5,7245,3,647252.1,4185791.6,3,1521796380,1.50E-05,3/23/2018 2:13,99756
5,7245,4,647252.6,4185791.1,1,1521796390,0.000237,3/23/2018 2:13,216462
5,7245,5,647251.6,4185790.1,0,1521796395,0.000262,3/23/2018 2:13,257549
5,7245,4,647251.1,4185790.6,5,1521796400,0.000447,3/23/2018 2:13,323038
5,7245,3,647251.1,4185790.1,3,1521796410,5.10E-05,3/23/2018 2:13,429466
5,7245,3,647255.1,4185835.6,4.5,1521796425,6.80E-05,3/23/2018 2:13,595336
5,7245,3,647255.1,4185787.6,1,1521796430,3.60E-05,3/23/2018 2:13,648087
5,7245,6,647255.1,4185786.6,0,1521796445,0.001349,3/23/2018 2:14,809732
5,7245,3,647234.6,4185803.6,1,1521796637,7.50E-05,3/23/2018 2:17,789654
5,7245,5,647230.6,4185806.1,1,1521796668,0.000467,3/23/2018 2:17,108280
5,7245,3,647249.1,4185803.1,5,1521796829,6.00E-05,3/23/2018 2:20,773442
5,7245,3,647251.6,4185800.1,5,1521796844,0.00012,3/23/2018 2:20,933715
5,7245,4,647237.6,4185808.1,0,1521796920,0.000215,3/23/2018 2:22,739364
5,7245,3,647235.1,4185810.1,1,1521796935,0.000251,3/23/2018 2:22,882026
5,7245,4,647245.1,4185807.6,5,1521797062,0.000198,3/23/2018 2:24,167201
5,7245,4,647247.1,4185807.1,0,1521797067,0.000116,3/23/2018 2:24,239045
5,7245,3,647244.6,4185810.1,3.5,1521797097,3.40E-05,3/23/2018 2:24,543224
5,7245,3,647246.6,4185813.1,4.5,1521797102,1.20E-05,3/23/2018 2:25,597145
5,7245,3,647250.6,4185805.6,0,1521797137,0.000137,3/23/2018 2:25,978074
5,7245,4,647252.1,4185802.6,5,1521797148,0.000492,3/23/2018 2:25,76482
5,7245,3,647247.6,4185806.6,4,1521797213,2.50E-05,3/23/2018 2:26,780298
5,7245,4,647244.1,4185807.6,0,1521797223,0.000308,3/23/2018 2:27,862046
5,7245,3,647200.6,4185822.1,1,1521797228,5.00E-06,3/23/2018 2:27,913419
5,7245,3,647240.1,4185810.6,4,1521797244,6.90E-05,3/23/2018 2:27,42460
5,7245,3,647241.1,4185809.6,1.5,1521797304,4.90E-05,3/23/2018 2:28,697274
5,7245,3,647259.1,4185775.6,5,1521797329,7.00E-06,3/23/2018 2:28,953953
5,7245,3,647248.1,4185801.6,2,1521797350,7.40E-05,3/23/2018 2:29,195658
5,7245,3,647248.6,4185801.6,4.5,1521797355,9.30E-05,3/23/2018 2:29,232495
5,7245,3,647260.6,4185787.6,2,1521797426,0.000121,3/23/2018 2:30,9264
5,7245,3,647263.1,4185788.1,5,1521797441,4.10E-05,3/23/2018 2:30,174346
5,7245,4,647266.6,4185788.6,2.5,1521797446,0.000119,3/23/2018 2:30,230064
5,7245,3,647262.6,4185786.1,1.5,1521797451,7.50E-05,3/23/2018 2:30,283242
5,7245,3,647273.1,4185779.1,2.5,1521797572,1.20E-05,3/23/2018 2:32,578446
5,7245,3,647270.1,4185783.1,4,1521797582,0.000153,3/23/2018 2:33,702681
5,7245,3,647393.1,4185948.6,0,1521797592,3.90E-05,3/23/2018 2:33,786511
5,7245,3,647265.1,4185782.1,0,1521797612,0.000353,3/23/2018 2:33,999667
5,7245,4,647265.1,4185782.6,5,1521797618,0.000213,3/23/2018 2:33,59360
5,7245,3,647271.1,4185782.6,4.5,1521797769,2.90E-05,3/23/2018 2:36,661707
5,7245,4,647260.1,4185789.1,0,1521797820,0.000389,3/23/2018 2:37,197962
5,7245,3,647186.1,4185836.1,2.5,1521797936,0,3/23/2018 2:38,422947
5,7245,4,647266.1,4185788.1,5,1521797946,7.00E-05,3/23/2018 2:39,533080
5,7245,3,647248.6,4185790.6,5,1521797951,2.50E-05,3/23/2018 2:39,583817
5,7245,3,647246.1,4185791.6,5,1521797956,5.90E-05,3/23/2018 2:39,637902
5,7245,4,647258.1,4185792.6,0.5,1521797961,8.90E-05,3/23/2018 2:39,685860
5,7245,3,647237.6,4185799.6,2.5,1521798239,3.50E-05,3/23/2018 2:43,544608
5,7245,3,647248.1,4185797.1,3,1521798315,6.30E-05,3/23/2018 2:45,355585
5,7245,3,647249.6,4185794.1,3,1521798325,7.90E-05,3/23/2018 2:45,463899
5,7245,3,647252.1,4185793.1,0.5,1521798340,7.60E-05,3/23/2018 2:45,612882
5,7245,4,647253.6,4185789.6,0,1521798345,0.000465,3/23/2018 2:45,683390
5,7245,3,647317.1,4185794.6,5,1521798350,6.70E-05,3/23/2018 2:45,732818
5,7245,5,647257.1,4185785.6,4,1521798370,0.000847,3/23/2018 2:46,939826
5,7245,3,647256.1,4185784.1,1,1521798375,0.000109,3/23/2018 2:46,995050
5,7245,3,647256.6,4185788.6,5,1521798386,4.70E-05,3/23/2018 2:46,101880
5,7245,4,647255.1,4185789.6,3,1521798396,0.000137,3/23/2018 2:46,198262
5,7245,3,647233.1,4185808.1,5,1521798603,8.20E-05,3/23/2018 2:50,344694
5,7245,3,647222.1,4185817.6,1,1521798800,5.40E-05,3/23/2018 2:53,428338
5,7245,5,647216.6,4185818.1,3.5,1521798820,0.000191,3/23/2018 2:53,634811
5,7245,3,647234.6,4185808.1,2,1521798906,7.70E-05,3/23/2018 2:55,508351
5,7245,3,647260.6,4185795.1,1.5,1521799037,3.90E-05,3/23/2018 2:57,884290
5,7245,3,647263.6,4185792.1,5,1521799063,6.20E-05,3/23/2018 2:57,143882
5,7245,4,647264.1,4185789.6,5,1521799078,0.000288,3/23/2018 2:57,306219
5,7245,4,647265.6,4185785.1,0.5,1521799108,0.000144,3/23/2018 2:58,624772
5,7245,4,647269.6,4185781.6,0,1521799149,0.000611,3/23/2018 2:59,38109
5,7245,3,647186.1,4185728.6,4.5,1521799184,8.00E-06,3/23/2018 2:59,433322
5,7245,3,647268.1,4185783.6,3.5,1521799204,9.50E-05,3/23/2018 3:00,615587
5,7245,3,647266.6,4185785.6,0,1521799224,0.000142,3/23/2018 3:00,835136
5,7245,3,647263.6,4185786.6,1,1521799245,4.00E-06,3/23/2018 3:00,83836
5,7245,3,647096.6,4185702.1,5,1521799250,6.00E-06,3/23/2018 3:00,137498
5,7245,3,647264.1,4185793.1,0,1521799265,6.90E-05,3/23/2018 3:01,269940
5,7245,3,647261.1,4185793.1,4,1521799285,1.60E-05,3/23/2018 3:01,477503
5,7245,4,647261.1,4185793.6,0.5,1521799290,0.000155,3/23/2018 3:01,530359
5,7245,3,647262.1,4185793.6,1,1521799295,1.10E-05,3/23/2018 3:01,590963
5,7245,3,647250.6,4185800.6,5,1521799346,4.40E-05,3/23/2018 3:02,117765
5,7245,5,647245.6,4185802.6,3,1521799361,0.000365,3/23/2018 3:02,259423
5,7245,3,647226.6,4185804.6,2.5,1521799386,1.50E-05,3/23/2018 3:03,532583
5,7245,3,647263.1,4185794.1,0.5,1521799426,7.00E-06,3/23/2018 3:03,983887
5,7245,3,647241.6,4185820.1,0.5,1521799487,0.00027,3/23/2018 3:04,576509
5,7245,5,647240.1,4185818.6,5,1521799492,0.000368,3/23/2018 3:04,627689
5,7245,3,647237.6,4185812.6,2.5,1521799522,0.000136,3/23/2018 3:05,947658
5,7245,3,647237.1,4185813.1,5,1521799528,0.000212,3/23/2018 3:05,13183
5,7245,3,647217.1,4185812.1,1.5,1521799563,6.00E-06,3/23/2018 3:06,405207
5,7245,3,647238.1,4185799.1,2,1521799618,1.10E-05,3/23/2018 3:06,936681
5,7245,3,647242.6,4185801.6,0,1521799664,2.70E-05,3/23/2018 3:07,422511
5,7245,3,647206.6,4185818.1,0,1521799800,4.00E-06,3/23/2018 3:10,833674
5,7245,5,647213.1,4185819.1,5,1521799805,0.000323,3/23/2018 3:10,853202
5,7245,3,647207.6,4185821.6,0.5,1521799831,4.20E-05,3/23/2018 3:10,80782
5,7245,3,647206.6,4185819.6,5,1521799851,1.40E-05,3/23/2018 3:10,333239
5,7245,3,647198.1,4185820.1,5,1521799856,1.60E-05,3/23/2018 3:10,357793
5,7245,4,647205.6,4185820.6,0.5,1521799861,6.00E-05,3/23/2018 3:11,397125
5,7245,3,647112.1,4185867.1,1.5,1521799871,0,3/23/2018 3:11,477846
5,7245,4,647201.6,4185820.1,0.5,1521799876,2.10E-05,3/23/2018 3:11,527121
5,7245,3,647201.6,4185816.1,1.5,1521800002,1.20E-05,3/23/2018 3:13,762381
5,7245,3,647202.6,4185824.6,1,1521800255,1.30E-05,3/23/2018 3:17,270299
5,7245,3,647195.1,4185829.6,3.5,1521800285,2.50E-05,3/23/2018 3:18,573459
5,7245,3,647204.6,4185830.6,0,1521800295,3.00E-05,3/23/2018 3:18,707366
5,7245,4,647180.1,4185839.6,3,1521800361,0.000246,3/23/2018 3:19,364291
5,7245,3,647183.1,4185836.6,5,1521800371,6.50E-05,3/23/2018 3:19,449795
5,7245,3,647210.1,4185819.6,3,1521800558,6.10E-05,3/23/2018 3:22,354553
5,7245,3,647230.1,4185817.1,3,1521800699,1.00E-05,3/23/2018 3:24,774123
5,7245,4,647226.6,4185813.1,4.5,1521800856,2.00E-04,3/23/2018 3:27,273804
5,7245,5,647215.6,4185817.6,0.5,1521800881,0.000139,3/23/2018 3:28,516392
5,7245,3,647216.6,4185814.6,0.5,1521800886,9.60E-05,3/23/2018 3:28,583252
5,7245,3,647230.1,4185807.6,0,1521801124,3.00E-06,3/23/2018 3:32,37235
5,7245,3,647232.6,4185807.1,5,1521801144,0.000175,3/23/2018 3:32,208371
5,7245,3,647233.1,4185806.6,1.5,1521801174,0.000168,3/23/2018 3:32,487517
5,7245,4,647237.6,4185799.1,2,1521801230,0.000213,3/23/2018 3:33,12418
5,7245,3,647192.6,4185962.6,1.5,1521801240,3.30E-05,3/23/2018 3:34,106552
5,7245,3,647243.6,4185798.6,5,1521801280,0.000148,3/23/2018 3:34,512739
5,7245,4,647245.6,4185796.6,0,1521801300,0.000471,3/23/2018 3:35,693389
5,7245,3,647241.1,4185801.1,3,1521801346,1.50E-05,3/23/2018 3:35,137177
5,7245,3,647329.1,4185808.6,1.5,1521801351,6.20E-05,3/23/2018 3:35,183770
5,7245,4,647224.6,4185808.1,0.5,1521801391,0.000587,3/23/2018 3:36,562816
5,7245,3,647175.1,4185838.6,1.5,1521801421,2.00E-06,3/23/2018 3:37,886687
5,7245,3,647224.1,4185808.6,5,1521801431,7.50E-05,3/23/2018 3:37,937500
5,7245,3,647228.6,4185802.6,2.5,1521801487,0.000228,3/23/2018 3:38,499895
5,7245,3,647232.1,4185797.6,2.5,1521801603,2.60E-05,3/23/2018 3:40,613156
5,7245,3,647092.1,4185654.6,0,1521801649,0.00013,3/23/2018 3:40,76355
5,7245,3,647233.1,4185802.6,5,1521801669,8.70E-05,3/23/2018 3:41,244196
5,7245,3,647222.6,4185809.6,0.5,1521801729,0.000208,3/23/2018 3:42,852208
5,7245,3,647251.6,4185815.6,3.5,1521801770,3.10E-05,3/23/2018 3:42,286219
5,7245,3,647200.6,4185818.6,3.5,1521801785,5.00E-06,3/23/2018 3:43,439175
5,7245,4,647208.6,4185818.6,3.5,1521801795,0.000312,3/23/2018 3:43,511189
5,7245,3,647232.1,4185834.1,2.5,1521801881,4.60E-05,3/23/2018 3:44,400456
5,7245,4,647203.1,4185818.6,0.5,1521801896,5.60E-05,3/23/2018 3:44,529602
5,7245,3,647207.6,4185814.6,4.5,1521802027,8.40E-05,3/23/2018 3:47,829526
5,7245,3,647167.6,4185902.6,4,1521802032,5.00E-06,3/23/2018 3:47,878273
5,7245,3,647227.6,4185801.6,1,1521802184,0.000228,3/23/2018 3:49,435540
5,7245,4,647224.1,4185807.6,2,1521802199,0.000297,3/23/2018 3:49,604859
5,7245,3,647227.1,4185808.1,3.5,1521802214,4.00E-06,3/23/2018 3:50,762787
5,7245,3,647216.1,4185812.6,1,1521802245,0.000181,3/23/2018 3:50,33109
5,7245,3,647209.1,4185814.1,4.5,1521802255,2.00E-06,3/23/2018 3:50,162524
5,7245,3,647209.6,4185815.1,2.5,1521802275,2.00E-05,3/23/2018 3:51,349008
5,7245,3,647203.6,4185817.1,5,1521802280,5.80E-05,3/23/2018 3:51,428675
5,7245,3,647211.6,4185815.1,3.5,1521802285,8.00E-06,3/23/2018 3:51,498917
5,7245,5,647206.1,4185816.6,0.5,1521802290,0.000723,3/23/2018 3:51,512309
5,7245,3,647192.6,4185821.1,3,1521802295,7.00E-06,3/23/2018 3:51,600161
5,7245,4,647202.6,4185820.1,1,1521802315,0.000208,3/23/2018 3:51,740149
5,7245,4,647205.1,4185818.6,0.5,1521802320,4.50E-05,3/23/2018 3:52,790356
5,7245,3,647184.1,4185827.1,0.5,1521802346,4.00E-06,3/23/2018 3:52,39656
5,7245,3,647254.1,4185779.6,1,1521802361,3.00E-05,3/23/2018 3:52,212021
5,7245,3,647231.6,4185808.6,1,1521802568,1.00E-04,3/23/2018 3:56,346711
5,7245,6,647230.1,4185803.1,0,1521802654,0.000479,3/23/2018 3:57,226446
5,7245,3,647229.6,4185801.6,5,1521802659,0.000117,3/23/2018 3:57,298239
5,7245,3,647222.1,4185809.1,3,1521802750,3.10E-05,3/23/2018 3:59,256960
5,7245,3,647242.1,4185799.6,4,1521802841,3.00E-06,3/23/2018 4:00,232668
5,7245,3,647227.1,4185801.1,1.5,1521802861,0.000134,3/23/2018 4:01,439725
5,7245,3,647232.6,4185804.6,5,1521802876,0.000107,3/23/2018 4:01,600554
5,7245,3,647231.6,4185805.1,5,1521802881,7.10E-05,3/23/2018 4:01,653909
5,7245,3,647239.6,4185790.1,2.5,1521802927,2.40E-05,3/23/2018 4:02,121206
5,7245,3,647255.1,4185794.1,5,1521803028,8.40E-05,3/23/2018 4:03,238971
5,7245,3,647255.1,4185793.1,5,1521803033,4.60E-05,3/23/2018 4:03,292591
5,7245,3,647256.1,4185791.1,0,1521803043,0.000109,3/23/2018 4:04,403929
5,7245,4,647262.6,4185789.1,5,1521803068,0.000213,3/23/2018 4:04,676285
5,7245,4,647263.1,4185788.6,1,1521803078,0.000315,3/23/2018 4:04,787889
5,7245,5,647263.6,4185786.6,5,1521803088,0.000509,3/23/2018 4:04,887830
5,7245,5,647265.1,4185785.1,5,1521803114,0.000656,3/23/2018 4:05,156492
5,7245,4,647265.1,4185785.6,1,1521803124,0.000408,3/23/2018 4:05,263182
5,7245,3,647260.1,4185783.6,3.5,1521803184,0.000137,3/23/2018 4:06,894481
5,7245,4,647259.6,4185784.1,0,1521803189,0.000406,3/23/2018 4:06,948195
5,7245,4,647258.6,4185784.6,0,1521803195,0.000414,3/23/2018 4:06,2721
5,7245,3,647254.1,4185785.1,5,1521803200,5.80E-05,3/23/2018 4:06,56393
5,7245,3,647258.1,4185788.6,5,1521803205,5.60E-05,3/23/2018 4:06,110176
5,7245,4,647258.1,4185787.6,0,1521803210,0.000288,3/23/2018 4:06,155883
5,7245,5,647256.6,4185786.6,5,1521803215,0.000664,3/23/2018 4:06,220146
5,7245,4,647257.1,4185784.6,0,1521803225,0.000226,3/23/2018 4:07,329831
5,7245,3,647260.6,4185783.1,3.5,1521803235,0.000154,3/23/2018 4:07,439915
5,7245,3,647264.1,4185781.6,5,1521803260,3.50E-05,3/23/2018 4:07,720967
5,7245,3,647256.1,4185785.6,5,1521803412,7.00E-06,3/23/2018 4:10,332234
5,7245,4,647262.1,4185789.6,0,1521803422,0.000157,3/23/2018 4:10,441824
5,7245,3,647218.6,4185815.6,3,1521803427,1.00E-06,3/23/2018 4:10,497512
5,7245,3,647239.6,4185795.6,1,1521803483,1.80E-05,3/23/2018 4:11,112694
5,7245,3,647260.1,4185797.6,2.5,1521803503,8.00E-06,3/23/2018 4:11,325463
5,7245,3,647231.1,4185802.1,4.5,1521803508,2.00E-06,3/23/2018 4:11,382073
5,7245,3,647245.1,4185800.1,0.5,1521803513,4.30E-05,3/23/2018 4:11,436820
5,7245,3,647234.6,4185800.1,4,1521803518,2.20E-05,3/23/2018 4:11,481143
5,7245,4,647239.1,4185802.6,5,1521803528,0.000232,3/23/2018 4:12,600117
5,7245,4,647234.1,4185804.1,5,1521803553,0.000245,3/23/2018 4:12,871507
5,7245,4,647233.1,4185804.6,0,1521803558,0.000169,3/23/2018 4:12,943692
5,7245,5,647230.1,4185805.6,0,1521803563,0.000422,3/23/2018 4:12,966989
5,7245,3,647232.6,4185807.1,1,1521803589,0.000278,3/23/2018 4:13,222357
5,7245,3,647191.6,4185829.6,4,1521803614,2.00E-06,3/23/2018 4:13,535643
5,7245,3,647211.1,4185815.1,4.5,1521803619,2.00E-06,3/23/2018 4:13,591114
5,7245,4,647237.1,4185802.1,5,1521803624,0.000192,3/23/2018 4:13,635315
5,7245,4,647237.6,4185803.1,5,1521803634,0.000195,3/23/2018 4:13,757342
5,7245,5,647230.6,4185805.1,0,1521803639,0.000618,3/23/2018 4:13,787650
5,7245,3,647240.6,4185801.6,4,1521803690,2.30E-05,3/23/2018 4:14,319473
5,7245,3,647246.1,4185800.1,0.5,1521803715,8.90E-05,3/23/2018 4:15,590764
5,7245,3,647247.6,4185797.6,3,1521803725,1.90E-05,3/23/2018 4:15,697949
5,7245,3,647219.1,4185811.1,4.5,1521803776,5.00E-06,3/23/2018 4:16,252658
5,7245,3,647219.1,4185811.6,3,1521803781,1.00E-05,3/23/2018 4:16,308850
5,7245,3,647233.6,4185822.6,2,1521803796,4.00E-06,3/23/2018 4:16,442498
5,7245,4,647234.6,4185809.1,5,1521803801,0.000172,3/23/2018 4:16,496375
